1.0,1730.3334
3.0,2259.6667
5.0,3435.6667
7.0,3775.3333
9.0,3744.6667
11.0,5678.3335
13.0,4851.3335
15.0,5668.0
17.0,6218.6665
19.0,5971.6665
21.0,6222.3335
23.0,6346.0
25.0,6585.6665
27.0,6865.6665
29.0,6141.3335
