// Name: Layer amount average logger
// Description: For logging the input and average output data of a layer amount network test
1.0,8914.0
2.0,9369.667
3.0,9321.333
4.0,9275.0
5.0,9313.0
6.0,9278.0
7.0,9299.667
8.0,9173.667
9.0,9202.333
10.0,9197.0
