2.0,6077.0
2.0,7060.0
2.0,6753.0
3.0,5116.0
3.0,6868.0
3.0,6312.0
4.0,5250.0
4.0,4671.0
4.0,4821.0
5.0,4386.0
5.0,3531.0
5.0,3742.0
6.0,4810.0
6.0,5007.0
6.0,4188.0
7.0,3128.0
7.0,4337.0
7.0,4576.0
8.0,4280.0
8.0,3228.0
8.0,3831.0
9.0,3796.0
9.0,3199.0
9.0,4949.0
10.0,3640.0
10.0,3822.0
10.0,3764.0
11.0,4112.0
11.0,3708.0
11.0,3446.0
